customer_id,timestamp,age,gender,location,device_type,session_duration,pages_visited,purchase_amount,cart_items,category_visited,payment_method,discount_used,return_requested,customer_loyalty_score,churn_label
CUST-3131,2/2/2025 16:08,62,Female,UK,Tablet,308,15,3.5,2,Books,Cryptocurrency,TRUE,FALSE,14.56,1
CUST-4982,2/2/2025 6:09,18,Male,Germany,Desktop,3217,2,5.72,5,Electronics,Debit Card,FALSE,FALSE,57.99,0
CUST-9685,2/2/2025 6:12,22,Female,India,Tablet,659,4,103.97,5,Books,PayPal,TRUE,FALSE,51.91,0
CUST-6242,2/1/2025 20:10,65,Female,Canada,Desktop,853,1,196.41,3,Home Decor,PayPal,FALSE,TRUE,13.85,1
CUST-1009,2/1/2025 10:06,34,Male,Australia,Tablet,3235,13,44.45,3,Sports,PayPal,FALSE,FALSE,32.46,0
CUST-8423,2/2/2025 16:28,64,Female,Canada,Desktop,586,11,136.45,5,Electronics,Net Banking,FALSE,TRUE,24.61,1
CUST-2542,2/1/2025 20:16,32,Female,Germany,Desktop,2447,15,220.75,5,Beauty,Net Banking,TRUE,TRUE,6.57,1
CUST-6436,2/2/2025 16:36,34,Male,Canada,Tablet,2444,11,195.97,1,Sports,Cryptocurrency,FALSE,FALSE,18.07,1
CUST-9523,2/2/2025 16:40,59,Male,USA,Tablet,1844,8,186.99,0,Books,PayPal,FALSE,FALSE,60.46,0
CUST-8694,2/1/2025 10:11,55,Other,India,Desktop,1246,5,442.15,0,Home Decor,Net Banking,FALSE,FALSE,92.71,0
CUST-4441,2/2/2025 16:48,64,Other,USA,Tablet,194,17,196.24,1,Books,PayPal,TRUE,TRUE,81.28,0
CUST-6200,2/2/2025 16:52,53,Female,Germany,Mobile,2857,3,494.55,5,Home Decor,Net Banking,FALSE,TRUE,4.83,1
CUST-6241,2/1/2025 10:14,56,Female,Australia,Mobile,1781,13,100.31,3,Electronics,Debit Card,TRUE,FALSE,24.99,1
CUST-6098,2/1/2025 20:30,33,Male,UK,Mobile,2920,9,70.16,1,Sports,PayPal,TRUE,FALSE,67.55,0
CUST-8593,2/3/2025 3:20,55,Female,India,Mobile,393,6,428.03,1,Home Decor,Debit Card,FALSE,TRUE,95.34,0
CUST-2017,2/1/2025 10:17,20,Female,Australia,Mobile,1214,5,124.1,5,Beauty,Cryptocurrency,TRUE,FALSE,62.82,0
CUST-5128,2/1/2025 20:36,33,Female,India,Desktop,613,4,497.36,1,Beauty,Net Banking,TRUE,FALSE,82.99,0
CUST-9666,2/2/2025 17:16,58,Other,Germany,Desktop,3573,15,60.09,0,Sports,Credit Card,FALSE,FALSE,1.33,1
CUST-5131,2/1/2025 10:20,44,Male,Canada,Desktop,1197,18,427.59,2,Clothing,Debit Card,TRUE,FALSE,12.96,1
CUST-8384,2/2/2025 7:03,46,Female,Canada,Tablet,366,13,261.8,4,Clothing,Net Banking,FALSE,FALSE,61.84,0
CUST-2916,2/3/2025 3:50,30,Female,India,Desktop,1829,13,410.6,4,Clothing,PayPal,TRUE,FALSE,8.1,1
CUST-7751,2/2/2025 17:32,50,Other,Canada,Tablet,2219,14,114.34,1,Beauty,PayPal,TRUE,TRUE,96.83,0
CUST-7837,2/1/2025 10:24,59,Other,Australia,Tablet,279,8,162.05,5,Beauty,Cryptocurrency,TRUE,FALSE,49.31,0
CUST-8580,2/3/2025 4:05,27,Male,India,Desktop,167,18,236.88,2,Beauty,Cryptocurrency,FALSE,FALSE,9.08,1
CUST-2621,2/1/2025 20:52,22,Male,India,Tablet,2545,20,486.72,4,Beauty,PayPal,TRUE,FALSE,46.97,0
CUST-6746,2/3/2025 4:15,45,Male,USA,Tablet,697,13,301.38,2,Beauty,Debit Card,FALSE,TRUE,61.67,0
CUST-3557,2/1/2025 20:56,41,Male,Australia,Tablet,1124,5,344.98,0,Sports,Cryptocurrency,FALSE,FALSE,53.51,0
CUST-2892,2/1/2025 10:29,31,Female,India,Mobile,3014,14,243.88,0,Books,Debit Card,FALSE,FALSE,23.04,1
CUST-2812,2/1/2025 21:00,51,Male,Canada,Mobile,3549,4,249.3,0,Home Decor,Cryptocurrency,TRUE,TRUE,94.34,0
CUST-1517,2/3/2025 4:35,52,Other,Canada,Tablet,1044,19,64.8,0,Electronics,Credit Card,TRUE,TRUE,6.94,1
CUST-4135,2/2/2025 7:36,35,Female,UK,Mobile,731,13,422.5,2,Sports,Debit Card,FALSE,FALSE,90.72,0
CUST-5932,2/2/2025 18:12,49,Female,USA,Tablet,3128,14,488.01,4,Beauty,Net Banking,FALSE,FALSE,54.45,0
CUST-6014,2/1/2025 10:34,19,Other,Australia,Desktop,1058,2,474.5,0,Clothing,PayPal,FALSE,FALSE,50.17,0
CUST-4496,2/3/2025 4:55,51,Male,UK,Tablet,737,13,466.02,1,Home Decor,Credit Card,TRUE,TRUE,63.26,0
CUST-3419,2/3/2025 5:00,59,Other,USA,Tablet,1995,15,71.75,3,Electronics,Debit Card,FALSE,TRUE,1.47,1
CUST-5956,2/1/2025 10:37,30,Male,USA,Tablet,1585,11,240.34,0,Beauty,Cryptocurrency,TRUE,TRUE,15.01,1
CUST-7915,2/2/2025 18:32,44,Female,Canada,Tablet,2204,6,16.88,2,Electronics,Net Banking,TRUE,FALSE,61.11,0
CUST-9055,2/2/2025 18:36,47,Other,USA,Desktop,2151,15,38.14,2,Books,Credit Card,FALSE,FALSE,0.43,1
CUST-4501,2/2/2025 18:40,42,Other,UK,Desktop,363,18,249.97,3,Beauty,Net Banking,TRUE,TRUE,21.95,1
CUST-3327,2/1/2025 21:22,49,Female,Australia,Tablet,1235,10,127.09,3,Books,PayPal,FALSE,FALSE,34.88,0
CUST-7989,2/2/2025 18:48,18,Female,UK,Desktop,1140,4,8.24,3,Books,Cryptocurrency,TRUE,FALSE,15.57,1
CUST-6301,2/1/2025 21:26,36,Male,Germany,Tablet,2283,20,169.12,3,Sports,Credit Card,TRUE,TRUE,60.86,0
CUST-5391,2/3/2025 5:40,35,Male,UK,Desktop,1712,8,371.73,4,Books,Credit Card,FALSE,TRUE,85.17,0
CUST-2708,2/3/2025 5:45,24,Male,Canada,Desktop,1753,8,491.03,2,Sports,Credit Card,FALSE,TRUE,73.77,0
CUST-7925,2/2/2025 19:04,44,Male,India,Tablet,1054,12,309.61,5,Clothing,Net Banking,FALSE,TRUE,47.09,0
CUST-2963,2/1/2025 10:47,25,Male,USA,Mobile,509,16,272.05,1,Books,Credit Card,FALSE,FALSE,90.07,0
CUST-4920,2/1/2025 10:48,33,Male,India,Mobile,2616,10,21.27,3,Clothing,Net Banking,TRUE,FALSE,26.42,1
CUST-1937,2/2/2025 19:16,35,Female,India,Desktop,3252,20,136.86,3,Books,Debit Card,TRUE,FALSE,17.72,1
CUST-4846,2/2/2025 19:20,19,Female,India,Mobile,1923,3,187.77,1,Electronics,Credit Card,FALSE,TRUE,66.48,0
CUST-6666,2/2/2025 8:33,51,Other,Australia,Tablet,2210,19,263.79,2,Sports,Net Banking,FALSE,TRUE,83.36,0
CUST-9194,2/3/2025 6:20,60,Male,India,Mobile,2606,16,67.31,2,Books,Net Banking,TRUE,TRUE,44.87,0
CUST-6491,2/2/2025 8:39,38,Male,Germany,Mobile,622,16,264.98,2,Books,PayPal,FALSE,FALSE,43.09,0
CUST-5937,2/2/2025 19:36,19,Male,Australia,Tablet,925,8,319.49,1,Clothing,PayPal,TRUE,TRUE,82.25,0
CUST-3354,2/1/2025 10:55,39,Male,India,Mobile,791,4,63,0,Home Decor,Cryptocurrency,FALSE,FALSE,67.83,0
CUST-8446,2/1/2025 10:56,47,Other,Germany,Tablet,3235,6,267.96,4,Electronics,Credit Card,TRUE,FALSE,55,0
CUST-1250,2/1/2025 21:54,37,Female,Germany,Mobile,1851,17,268.11,3,Electronics,PayPal,TRUE,FALSE,25.22,1
CUST-1541,2/1/2025 10:58,18,Female,UK,Desktop,2693,17,490.77,5,Electronics,Credit Card,FALSE,TRUE,71.74,0
CUST-9014,2/2/2025 8:57,30,Other,Canada,Desktop,3049,12,470.57,5,Electronics,PayPal,FALSE,TRUE,82.57,0
CUST-3274,2/2/2025 20:00,23,Female,Australia,Tablet,162,11,117.66,1,Electronics,Cryptocurrency,FALSE,TRUE,63.58,0
CUST-7272,2/2/2025 20:04,57,Female,UK,Desktop,200,12,213.92,1,Beauty,Credit Card,FALSE,FALSE,43.54,0
CUST-5311,2/2/2025 20:08,34,Other,UK,Desktop,982,15,142.55,3,Beauty,Credit Card,FALSE,TRUE,16.02,1
CUST-2730,2/3/2025 7:15,34,Other,UK,Tablet,298,13,56.52,0,Home Decor,Debit Card,FALSE,TRUE,39.54,0
CUST-8387,2/1/2025 22:08,19,Other,Germany,Desktop,2523,15,108.16,1,Electronics,Net Banking,TRUE,FALSE,76.75,0
CUST-2415,2/3/2025 7:25,29,Female,Australia,Tablet,3505,18,105.85,2,Electronics,Debit Card,TRUE,TRUE,59.15,0
CUST-9320,2/1/2025 11:06,23,Male,Australia,Desktop,493,19,230.14,4,Beauty,Cryptocurrency,TRUE,TRUE,47.66,0
CUST-6420,2/1/2025 22:14,20,Male,India,Desktop,1750,6,47.05,1,Electronics,Credit Card,TRUE,FALSE,70.85,0
CUST-6956,2/1/2025 11:08,59,Male,USA,Tablet,2250,1,236.07,4,Books,Cryptocurrency,TRUE,TRUE,32.84,0
CUST-9471,2/1/2025 22:18,62,Female,Australia,Tablet,3416,5,4.91,2,Books,Net Banking,FALSE,FALSE,91.46,0
CUST-1206,2/2/2025 20:40,41,Other,India,Desktop,686,15,356.91,4,Electronics,Credit Card,FALSE,TRUE,90.03,0
CUST-3568,2/1/2025 11:11,45,Male,Australia,Desktop,3341,2,272.25,1,Beauty,Credit Card,FALSE,TRUE,3.14,1
CUST-8469,2/1/2025 22:24,52,Male,USA,Tablet,664,19,360.99,1,Sports,Credit Card,TRUE,TRUE,57.45,0
CUST-4136,2/1/2025 22:26,48,Other,Germany,Mobile,366,12,98.88,2,Clothing,PayPal,FALSE,FALSE,99.88,0
CUST-5826,2/1/2025 22:28,64,Female,Australia,Tablet,1341,15,302.44,5,Electronics,Credit Card,FALSE,TRUE,83.41,0
CUST-7214,2/2/2025 21:00,24,Male,Australia,Desktop,2878,11,478.22,5,Home Decor,Credit Card,FALSE,FALSE,54.99,0
CUST-1308,2/3/2025 8:20,22,Male,USA,Desktop,2285,6,453.32,1,Sports,PayPal,TRUE,TRUE,71.79,0
CUST-5950,2/2/2025 21:08,28,Female,USA,Desktop,2161,13,478.84,0,Electronics,PayPal,FALSE,TRUE,0.93,1
CUST-2429,2/2/2025 21:12,25,Male,India,Desktop,2356,1,333.54,3,Books,Credit Card,FALSE,FALSE,70.45,0
CUST-6510,2/1/2025 11:19,42,Male,Australia,Tablet,2205,7,434.29,3,Electronics,Net Banking,FALSE,FALSE,26.45,1
CUST-8928,2/2/2025 10:00,31,Female,Canada,Mobile,3583,6,108.71,4,Home Decor,Credit Card,FALSE,FALSE,71.99,0
CUST-3660,2/1/2025 22:42,47,Other,Germany,Tablet,3154,8,475.3,0,Home Decor,Cryptocurrency,FALSE,FALSE,7.12,1
CUST-5131,2/2/2025 21:28,41,Other,Australia,Mobile,3562,9,201.92,4,Electronics,Debit Card,FALSE,FALSE,25.59,1
CUST-6421,2/2/2025 21:32,46,Female,Germany,Desktop,2972,10,176.26,4,Books,Cryptocurrency,TRUE,FALSE,67.17,0
CUST-1100,2/2/2025 21:36,49,Male,Germany,Tablet,3272,4,483.92,1,Electronics,Net Banking,TRUE,FALSE,69.37,0
CUST-7141,2/3/2025 9:05,31,Female,India,Desktop,755,1,328.37,5,Home Decor,Credit Card,FALSE,FALSE,59.85,0
CUST-8259,2/1/2025 22:52,21,Female,UK,Mobile,2109,19,126.25,1,Electronics,Credit Card,FALSE,FALSE,51.11,0
CUST-2540,2/1/2025 22:54,49,Other,India,Desktop,1746,12,97.1,0,Sports,PayPal,FALSE,TRUE,52.38,0
CUST-6776,2/3/2025 9:20,22,Male,Canada,Desktop,1459,13,93.51,2,Clothing,Credit Card,TRUE,FALSE,4.31,1
CUST-5671,2/2/2025 10:27,47,Female,Germany,Mobile,1300,19,396.23,2,Clothing,Net Banking,FALSE,TRUE,49.78,0
CUST-9726,2/3/2025 9:30,64,Other,Canada,Desktop,3245,12,81.85,3,Sports,Debit Card,FALSE,FALSE,51.08,0
CUST-3523,2/3/2025 9:35,60,Female,Canada,Desktop,1300,1,24.54,5,Home Decor,Credit Card,TRUE,FALSE,49.69,0
CUST-6850,2/2/2025 10:36,48,Female,Germany,Mobile,508,20,287.63,0,Electronics,Cryptocurrency,FALSE,FALSE,75.32,0
CUST-4626,2/1/2025 11:33,62,Other,USA,Desktop,764,14,474.8,5,Sports,Net Banking,TRUE,TRUE,63.12,0
CUST-3108,2/2/2025 10:42,19,Other,Germany,Desktop,2867,1,268.71,2,Home Decor,Cryptocurrency,TRUE,TRUE,43.63,0
CUST-7935,2/1/2025 11:35,19,Male,USA,Desktop,2738,18,133.88,5,Clothing,Cryptocurrency,TRUE,FALSE,81.39,0
CUST-9102,2/1/2025 23:12,35,Other,UK,Tablet,3259,9,462.57,0,Beauty,Net Banking,FALSE,FALSE,34.07,0
CUST-5943,2/2/2025 22:28,43,Female,Australia,Mobile,3524,4,412.44,0,Home Decor,PayPal,FALSE,TRUE,63.68,0
CUST-9120,2/2/2025 22:32,56,Female,Australia,Mobile,1396,18,385.7,0,Home Decor,Debit Card,TRUE,FALSE,42.64,0
CUST-8935,2/2/2025 22:36,59,Female,USA,Desktop,57,3,141.45,0,Books,Net Banking,FALSE,TRUE,89.36,0
CUST-1571,2/1/2025 11:40,30,Female,Canada,Desktop,67,8,126.49,0,Sports,Credit Card,FALSE,FALSE,16.02,1
CUST-6389,2/1/2025 23:22,32,Male,Australia,Mobile,3406,3,475.12,2,Beauty,Cryptocurrency,TRUE,TRUE,93.44,0
CUST-9432,2/2/2025 11:06,30,Male,Canada,Desktop,3572,8,164.52,2,Home Decor,Credit Card,TRUE,TRUE,3.99,1
CUST-7521,2/1/2025 23:26,21,Male,UK,Mobile,1782,6,166.33,2,Beauty,Debit Card,TRUE,TRUE,56.46,0
CUST-6247,2/1/2025 23:28,63,Other,Germany,Mobile,1895,10,447.54,4,Books,Net Banking,TRUE,TRUE,64.24,0
CUST-8774,2/2/2025 23:00,64,Male,Germany,Desktop,236,6,115.76,4,Home Decor,Net Banking,TRUE,FALSE,45.77,0
CUST-5819,2/1/2025 11:46,21,Other,India,Mobile,1010,11,234.64,5,Clothing,Credit Card,TRUE,TRUE,73.96,0
CUST-8219,2/1/2025 11:47,27,Other,India,Tablet,2246,9,28.46,4,Clothing,Cryptocurrency,TRUE,FALSE,61.18,0
CUST-4465,2/3/2025 11:00,50,Male,UK,Mobile,129,3,293.01,1,Sports,Debit Card,FALSE,TRUE,93.61,0
CUST-8788,2/2/2025 11:27,57,Female,Germany,Mobile,546,17,243.56,4,Home Decor,Net Banking,TRUE,TRUE,55.08,0
CUST-8134,2/2/2025 11:30,42,Other,Australia,Mobile,2343,13,458.8,3,Beauty,Credit Card,FALSE,FALSE,34.69,0
CUST-1665,2/1/2025 23:42,22,Other,UK,Tablet,796,4,336.94,3,Beauty,Debit Card,FALSE,FALSE,83.96,0
CUST-3205,2/2/2025 23:28,55,Other,India,Mobile,2101,3,223.33,0,Sports,Debit Card,FALSE,TRUE,74.25,0
CUST-2064,2/3/2025 11:25,22,Female,Canada,Mobile,2463,20,106.21,2,Clothing,PayPal,TRUE,TRUE,52.76,0
CUST-2995,2/2/2025 11:42,20,Other,Canada,Mobile,414,11,7.91,3,Sports,Cryptocurrency,FALSE,FALSE,65.62,0
CUST-2685,2/1/2025 23:50,42,Male,UK,Desktop,2381,12,116.97,1,Sports,Debit Card,FALSE,FALSE,80.81,0
CUST-2714,2/2/2025 23:44,33,Other,Canada,Tablet,1797,16,399.11,5,Books,Net Banking,FALSE,TRUE,0.23,1
CUST-5229,2/1/2025 11:57,45,Female,Germany,Desktop,768,5,455.76,5,Beauty,Cryptocurrency,TRUE,TRUE,36.94,0
CUST-7705,2/2/2025 11:54,63,Male,India,Mobile,539,7,23.81,4,Electronics,Net Banking,FALSE,FALSE,41.4,0
CUST-5445,2/2/2025 23:56,52,Other,Canada,Desktop,2716,12,431.36,0,Home Decor,PayPal,TRUE,FALSE,84.51,0
CUST-3931,2/1/2025 12:00,30,Female,UK,Mobile,2787,20,189.45,2,Sports,Cryptocurrency,TRUE,TRUE,83.61,0
CUST-7843,2/2/2025 12:03,39,Other,Germany,Tablet,387,6,289.39,3,Sports,Debit Card,TRUE,TRUE,63.78,0
CUST-4829,2/2/2025 0:04,52,Other,Australia,Mobile,3290,16,271.4,3,Beauty,Cryptocurrency,FALSE,FALSE,77.56,0
CUST-1265,2/2/2025 0:06,41,Other,Germany,Tablet,1647,2,322.75,1,Beauty,Debit Card,TRUE,FALSE,80.21,0
CUST-6398,2/1/2025 12:04,31,Other,India,Tablet,757,8,277.76,1,Electronics,Net Banking,FALSE,FALSE,91.59,0
CUST-8295,2/3/2025 12:25,59,Male,Canada,Desktop,3373,15,440.76,0,Books,PayPal,TRUE,TRUE,81.27,0
CUST-8593,2/2/2025 12:18,22,Female,Germany,Tablet,2991,2,55.74,0,Electronics,Credit Card,TRUE,TRUE,14.7,1
CUST-2837,2/1/2025 12:07,49,Male,Canada,Desktop,3236,14,282.85,3,Clothing,Net Banking,FALSE,TRUE,47.84,0
CUST-1585,2/3/2025 12:40,50,Other,USA,Mobile,1787,12,384.02,3,Sports,Net Banking,TRUE,TRUE,71.67,0
CUST-4923,2/1/2025 12:09,28,Male,Canada,Desktop,1113,1,292.46,4,Beauty,Debit Card,TRUE,TRUE,47.33,0
CUST-3525,2/2/2025 0:20,44,Male,Australia,Desktop,2202,6,2.13,5,Sports,Credit Card,FALSE,FALSE,17.64,1
CUST-2571,2/1/2025 12:11,22,Male,Germany,Tablet,1180,20,367.36,3,Books,Cryptocurrency,FALSE,TRUE,58.86,0
CUST-4017,2/2/2025 0:24,25,Female,Canada,Desktop,3178,19,122.87,1,Clothing,Credit Card,TRUE,FALSE,3.44,1
CUST-9465,2/3/2025 13:05,18,Other,USA,Desktop,3585,13,134.07,5,Books,Debit Card,FALSE,FALSE,70.85,0
CUST-5895,2/2/2025 12:42,34,Female,Canada,Mobile,3443,15,353.37,0,Books,Cryptocurrency,FALSE,TRUE,83.53,0
CUST-5376,2/1/2025 12:15,25,Male,UK,Mobile,1065,16,271.66,3,Books,Cryptocurrency,TRUE,FALSE,1.16,1
CUST-1150,2/1/2025 12:16,52,Female,Canada,Desktop,576,15,132.44,3,Sports,PayPal,TRUE,TRUE,32.01,0
CUST-4807,2/3/2025 13:25,35,Other,Canada,Mobile,2662,18,377.38,2,Electronics,PayPal,FALSE,TRUE,83.57,0
CUST-7168,2/2/2025 12:54,33,Other,UK,Mobile,2664,15,6.95,1,Books,Cryptocurrency,TRUE,FALSE,36.1,0
CUST-6059,2/2/2025 0:38,39,Male,Canada,Desktop,2122,10,152.68,2,Clothing,Debit Card,FALSE,FALSE,18.18,1
CUST-4157,2/1/2025 12:20,20,Other,Canada,Tablet,2569,15,156.48,3,Books,Credit Card,TRUE,FALSE,67.7,0
CUST-9239,2/3/2025 13:45,64,Female,India,Mobile,3118,2,73.02,4,Electronics,PayPal,FALSE,FALSE,62.99,0
CUST-3567,2/3/2025 13:50,50,Other,Australia,Tablet,534,18,434.68,3,Home Decor,PayPal,FALSE,TRUE,19.53,1
CUST-9906,2/2/2025 13:09,34,Other,Canada,Desktop,1119,18,78.19,4,Home Decor,Credit Card,FALSE,TRUE,6.42,1
CUST-2633,2/1/2025 12:24,60,Female,USA,Desktop,1640,13,60.66,3,Books,Debit Card,TRUE,FALSE,49.52,0
CUST-3775,2/1/2025 12:25,47,Female,Canada,Tablet,2699,17,206.43,4,Home Decor,Debit Card,TRUE,TRUE,46.87,0
CUST-8615,2/3/2025 1:44,30,Male,India,Tablet,1400,7,325.27,1,Electronics,Cryptocurrency,FALSE,FALSE,52.23,0
CUST-2678,2/2/2025 0:54,48,Female,USA,Mobile,1514,17,61.35,4,Books,Debit Card,FALSE,FALSE,86.76,0
CUST-9913,2/1/2025 12:28,63,Female,India,Tablet,764,15,328.1,5,Electronics,Net Banking,TRUE,TRUE,75.95,0
CUST-8598,2/3/2025 1:56,51,Female,UK,Desktop,1689,10,1,0,Electronics,PayPal,TRUE,FALSE,13.46,1
CUST-4476,2/1/2025 12:30,21,Female,USA,Mobile,3544,10,366.67,1,Books,PayPal,TRUE,FALSE,26.04,1
CUST-8783,2/2/2025 13:33,59,Other,UK,Desktop,2560,5,50.89,3,Electronics,Debit Card,TRUE,TRUE,47.15,0
CUST-2609,2/2/2025 1:04,56,Female,India,Tablet,2727,1,277.82,0,Books,Credit Card,TRUE,TRUE,45.49,0
CUST-7545,2/2/2025 1:06,19,Female,UK,Mobile,502,17,243.5,1,Books,Debit Card,FALSE,TRUE,62.69,0
CUST-8209,2/2/2025 13:42,35,Male,Canada,Tablet,2502,14,100.43,5,Sports,Cryptocurrency,FALSE,FALSE,17.71,1
CUST-9956,2/1/2025 12:35,64,Female,UK,Desktop,2944,15,151.83,3,Electronics,Net Banking,TRUE,TRUE,73.35,0
CUST-3016,2/2/2025 13:48,36,Female,Australia,Tablet,3139,18,263.06,1,Beauty,Debit Card,TRUE,TRUE,43.66,0
CUST-5615,2/2/2025 1:14,59,Male,USA,Mobile,2887,17,314.42,1,Sports,Debit Card,FALSE,FALSE,62.38,0
CUST-8237,2/2/2025 1:16,64,Male,Canada,Tablet,3534,5,435,3,Books,Credit Card,TRUE,TRUE,24.62,1
CUST-2415,2/1/2025 12:39,38,Female,UK,Tablet,512,8,412.12,0,Home Decor,Net Banking,TRUE,FALSE,22.17,1
CUST-8017,2/3/2025 2:40,30,Other,Germany,Tablet,2482,3,435.82,0,Beauty,Debit Card,FALSE,TRUE,98.28,0
CUST-2178,2/3/2025 15:25,52,Female,Germany,Tablet,3137,8,267.47,5,Home Decor,Debit Card,FALSE,TRUE,8.21,1
CUST-5771,2/1/2025 12:42,20,Other,UK,Mobile,2944,8,244.82,5,Beauty,Net Banking,FALSE,FALSE,67.11,0
CUST-1956,2/2/2025 14:09,21,Male,India,Desktop,1726,12,453.07,0,Home Decor,Cryptocurrency,FALSE,TRUE,71.78,0
CUST-2231,2/2/2025 14:12,48,Male,Australia,Desktop,2269,20,193.19,2,Clothing,Net Banking,FALSE,FALSE,13.09,1
CUST-3794,2/2/2025 1:30,30,Female,Australia,Tablet,823,3,199.19,5,Beauty,Net Banking,FALSE,FALSE,21.99,1
CUST-7076,2/2/2025 14:18,52,Male,Australia,Mobile,3483,3,315.53,5,Books,Cryptocurrency,TRUE,TRUE,12.96,1
CUST-6538,2/3/2025 3:08,65,Female,USA,Tablet,2057,16,364.09,0,Sports,PayPal,FALSE,TRUE,34.6,0
CUST-5962,2/1/2025 12:48,59,Male,Canada,Mobile,3257,4,363.36,3,Clothing,Debit Card,TRUE,TRUE,12.18,1
CUST-5236,2/3/2025 16:05,65,Female,India,Desktop,2073,19,247.33,3,Books,PayPal,TRUE,TRUE,54.49,0
CUST-8146,2/2/2025 1:40,23,Other,India,Desktop,2990,8,32.78,3,Beauty,Debit Card,FALSE,FALSE,19.36,1
CUST-4575,2/3/2025 16:15,20,Other,USA,Mobile,1478,20,396.55,4,Sports,Debit Card,FALSE,FALSE,34.07,0
CUST-7804,2/3/2025 16:20,64,Male,Australia,Mobile,790,18,183.58,5,Clothing,Cryptocurrency,FALSE,TRUE,3.72,1
CUST-5710,2/2/2025 1:46,44,Female,Canada,Tablet,2442,10,89.9,3,Sports,Credit Card,FALSE,FALSE,41.39,0
CUST-8799,2/3/2025 16:30,57,Male,Canada,Mobile,3014,4,86.61,3,Electronics,Net Banking,FALSE,TRUE,33.45,0
CUST-1448,2/3/2025 16:35,43,Male,USA,Desktop,1645,13,441.35,3,Home Decor,Cryptocurrency,FALSE,TRUE,85.66,0
CUST-8216,2/3/2025 3:44,46,Male,Germany,Mobile,799,5,212.48,4,Home Decor,Net Banking,FALSE,FALSE,73.81,0
CUST-1102,2/1/2025 12:57,29,Other,India,Mobile,2857,14,286.67,1,Beauty,PayPal,TRUE,TRUE,72.23,0
CUST-3383,2/2/2025 1:56,55,Other,Germany,Mobile,1984,15,439.39,2,Books,Net Banking,FALSE,TRUE,64.01,0
CUST-2414,2/2/2025 14:57,25,Other,USA,Tablet,3067,2,242.39,5,Sports,Cryptocurrency,FALSE,TRUE,15.06,1
CUST-5754,2/3/2025 4:00,64,Other,UK,Desktop,2177,1,97.75,2,Clothing,Cryptocurrency,TRUE,TRUE,69.96,0
CUST-2178,2/3/2025 17:05,21,Female,USA,Desktop,2206,16,340.56,0,Books,Credit Card,TRUE,FALSE,43.74,0
CUST-5091,2/3/2025 17:10,46,Male,USA,Mobile,1355,11,301.81,2,Clothing,Net Banking,FALSE,TRUE,21.92,1
CUST-6077,2/2/2025 2:06,47,Female,UK,Tablet,445,19,460.65,5,Electronics,Net Banking,TRUE,TRUE,33.55,0
CUST-1435,2/3/2025 4:16,29,Female,Germany,Desktop,3128,8,459.02,2,Home Decor,Net Banking,TRUE,TRUE,88.67,0
CUST-4786,2/2/2025 2:10,44,Female,UK,Mobile,2618,14,376.83,2,Beauty,Net Banking,TRUE,TRUE,7.08,1
CUST-1627,2/3/2025 4:24,54,Female,Australia,Mobile,2785,16,175.88,1,Beauty,Net Banking,TRUE,FALSE,15.26,1
CUST-4041,2/3/2025 4:28,29,Male,Germany,Tablet,2653,20,66.17,3,Sports,Cryptocurrency,TRUE,FALSE,25.77,1
CUST-9461,2/3/2025 4:32,24,Female,UK,Mobile,2319,4,96.44,1,Sports,Credit Card,FALSE,TRUE,91.58,0
CUST-2091,2/3/2025 17:45,25,Female,Germany,Mobile,2562,10,88.79,4,Beauty,Net Banking,TRUE,FALSE,52.23,0
CUST-3124,2/2/2025 2:20,61,Female,India,Tablet,3574,1,415.43,5,Clothing,Cryptocurrency,TRUE,FALSE,39.81,0
CUST-1735,2/3/2025 4:44,61,Female,USA,Tablet,1025,12,154.9,4,Home Decor,Debit Card,TRUE,TRUE,72.68,0
CUST-5474,2/2/2025 2:24,37,Other,Canada,Desktop,395,12,110.51,3,Clothing,Credit Card,FALSE,FALSE,78.25,0
CUST-4581,2/2/2025 2:26,53,Other,Germany,Mobile,1791,12,453.07,1,Clothing,Debit Card,TRUE,FALSE,49.33,0
CUST-4320,2/2/2025 2:28,51,Female,India,Mobile,2094,11,324.49,1,Electronics,PayPal,TRUE,FALSE,29.02,1
CUST-3385,2/3/2025 18:15,49,Male,Canada,Tablet,449,1,139.46,1,Electronics,Credit Card,FALSE,FALSE,62.4,0
CUST-5205,2/1/2025 13:16,44,Other,USA,Desktop,3157,10,258.7,0,Clothing,Net Banking,TRUE,TRUE,22.75,1
CUST-6642,2/3/2025 18:25,47,Other,UK,Desktop,506,8,51.49,0,Beauty,Net Banking,TRUE,TRUE,13.17,1
CUST-3080,2/2/2025 2:36,41,Other,India,Tablet,3562,13,482.2,0,Sports,Net Banking,FALSE,FALSE,56.65,0
CUST-6963,2/1/2025 13:19,42,Male,UK,Desktop,410,2,172.87,4,Books,Cryptocurrency,TRUE,FALSE,96.89,0
CUST-8685,2/1/2025 13:20,56,Female,India,Tablet,1759,20,13.78,2,Electronics,PayPal,FALSE,FALSE,52.67,0
CUST-2197,2/1/2025 13:21,59,Male,Australia,Desktop,689,15,339.21,3,Sports,Debit Card,FALSE,TRUE,90.1,0
CUST-8698,2/3/2025 5:28,50,Other,Germany,Mobile,3127,18,57.59,0,Electronics,PayPal,TRUE,FALSE,88.45,0
